#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AD60AA
#Date Time: 2021-05-31 17:57:35.951
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 2.5 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 5 V/div Offset: 10 V Attenuation: 10 X
#Channel 2: Range: 5 V/div Offset: -15 V Attenuation: 10 X

Time (s),Channel 1 (V),Channel 2 (V)
-0.0005609375000000002,1.422301759039968,11.24335536998686
-0.0005546875000000003,1.43237511386001,11.23998109585692
-0.0005484375000000003,1.445806253620065,11.23998109585692
-0.0005421875000000002,1.459237393380119,11.23998109585692
-0.0005359375000000003,1.46931074820016,11.23323254759704
-0.0005296875000000003,1.479384103020202,11.23323254759704
-0.0005234375000000002,1.492815242780257,11.23323254759704
-0.0005171875000000003,1.502888597600299,11.22648399933715
-0.0005109375000000003,1.516319737360353,11.22648399933715
-0.0005046875000000003,1.526393092180394,11.21973545107727
-0.0004984375000000003,1.539824231940448,11.21973545107727
-0.0004921875000000003,1.553255371700505,11.21636117694733
-0.0004859375000000003,1.563328726520545,11.21298690281739
-0.0004796875000000004,1.5767598662806,11.20961262868745
-0.0004734375000000003,1.583475436160628,11.20961262868745
-0.0004671875000000003,1.600264360860697,11.20286408042757
-0.0004609375000000004,1.613695500620752,11.19948980629763
-0.0004546875000000003,1.627126640380807,11.20286408042757
-0.0004484375000000003,1.637199995200849,11.19611553216768
-0.0004421875000000004,1.650631134960904,11.19274125803774
-0.0004359375000000003,1.660704489780944,11.1893669839078
-0.0004296875000000003,1.670777844600986,11.19274125803774
-0.0004234375000000003,1.684208984361041,11.18599270977786
-0.0004171875000000003,1.694282339181083,11.18261843564792
-0.0004109375000000003,1.707713478941137,11.17924416151798
-0.0004046875000000003,1.717786833761178,11.17586988738804
-0.0003984375000000004,1.731217973521234,11.1724956132581
-0.0003921875000000003,1.741291328341275,11.16912133912816
-0.0003859375000000003,1.754722468101329,11.16912133912816
-0.0003796875000000004,1.768153607861384,11.16574706499821
-0.0003734375000000003,1.781584747621439,11.16237279086828
-0.0003671875000000003,1.791658102441481,11.15562424260839
-0.0003609375000000003,1.805089242201536,11.15899851673833
-0.0003546875000000003,1.815162597021578,11.15224996847845
-0.0003484375000000003,1.825235951841618,11.14550142021857
-0.0003421875000000003,1.838667091601673,11.14550142021857
-0.0003359375000000004,1.848740446421715,11.14550142021857
-0.0003296875000000003,1.865529371121784,11.13875287195869
-0.0003234375000000003,1.875602725941825,11.13875287195869
-0.0003171875000000004,1.885676080761867,11.13875287195869
-0.0003109375000000003,1.899107220521921,11.13537859782875
-0.0003046875000000003,1.912538360281976,11.1320043236988
-0.0002984375000000003,1.922611715102018,11.12863004956886
-0.0002921875000000003,1.936042854862073,11.12525577543892
-0.0002859375000000003,1.946116209682113,11.12525577543892
-0.0002796875000000003,1.962905134382183,11.1151329530491
-0.0002734375000000004,1.96962070426221,11.1151329530491
-0.0002671875000000003,1.983051844022265,11.11175867891916
-0.0002609375000000003,1.993125198842307,11.10838440478922
-0.0002546875000000004,2.006556338602362,11.10163585652934
-0.0002484375000000003,2.02334526330243,11.10501013065928
-0.0002421875000000003,2.033418618122472,11.10163585652934
-0.0002359375000000003,2.043491972942514,11.09488730826945
-0.0002296875000000003,2.053565327762554,11.09488730826945
-0.0002234375000000003,2.066996467522609,11.09151303413951
-0.0002171875000000003,2.080427607282664,11.08813876000957
-0.0002109375000000003,2.090500962102706,11.08476448587963
-0.0002046875000000003,2.10393210186276,11.08139021174969
-0.0001984375000000003,2.114005456682802,11.08139021174969
-0.0001921875000000003,2.127436596442857,11.07464166348981
-0.0001859375000000003,2.144225521142925,11.06789311522993
-0.0001796875000000003,2.154298875962967,11.07126738935987
-0.0001734375000000003,2.161014445842994,11.06451884109999
-0.0001671875000000003,2.174445585603049,11.06114456697004
-0.0001609375000000003,2.191234510303119,11.0577702928401
-0.0001546875000000003,2.197950080183146,11.0577702928401
-0.0001484375000000003,2.211381219943201,11.05439601871016
-0.0001421875000000003,2.221454574763243,11.05102174458022
-0.0001359375000000003,2.234885714523298,11.04764747045028
-0.0001296875000000003,2.248316854283352,11.04764747045028
-0.0001234375000000003,2.258390209103393,11.0408989221904
-0.0001171875000000003,2.271821348863448,11.03752464806046
-0.0001109375000000003,2.285252488623504,11.03415037393052
-0.0001046875000000003,2.298683628383559,11.03077609980057
-9.843750000000031e-05,2.308756983203599,11.03077609980057
-9.218750000000031e-05,2.318830338023641,11.02402755154069
-8.593750000000031e-05,2.328903692843681,11.02065327741075
-7.96875000000003e-05,2.342334832603738,11.02065327741075
-7.34375000000003e-05,2.352408187423778,11.01390472915087
-6.718750000000031e-05,2.36248154224382,11.01390472915087
-6.093750000000031e-05,2.375912682003875,11.01390472915087
-5.468750000000031e-05,2.392701606703943,11.00715618089099
-4.843750000000031e-05,2.402774961523985,11.00040763263111
-4.218750000000031e-05,2.41620610128404,11.00040763263111
-3.59375000000003e-05,2.426279456104082,10.99703335850116
-2.968750000000031e-05,2.436352810924122,10.99365908437122
-2.343750000000031e-05,2.449783950684177,10.99028481024128
-1.718750000000031e-05,2.466572875384246,10.98691053611134
-1.093750000000031e-05,2.476646230204288,10.9835362619814
-4.68750000000031e-06,2.486719585024328,10.97678771372152
1.56249999999969e-06,2.500150724784383,10.97678771372152
7.81249999999969e-06,2.513581864544438,10.97341343959158
1.406249999999969e-05,2.520297434424466,10.97003916546164
2.031249999999969e-05,2.537086359124535,10.96329061720176
2.656249999999969e-05,2.547159713944577,10.96329061720176
3.281249999999969e-05,2.560590853704632,10.95991634307181
3.906249999999969e-05,2.570664208524672,10.95316779481193
4.531249999999969e-05,2.580737563344714,10.94979352068199
5.156249999999969e-05,2.594168703104769,10.94979352068199
5.781249999999969e-05,2.607599842864824,10.94304497242211
6.406249999999969e-05,2.621030982624879,10.93967069829217
7.03124999999997e-05,2.631104337444921,10.93967069829217
7.656249999999969e-05,2.641177692264961,10.93292215003229
8.281249999999969e-05,2.65796661696503,10.92954787590234
8.906249999999969e-05,2.668039971785072,10.92954787590234
9.531249999999969e-05,2.681471111545127,10.92279932764246
0.0001015624999999997,2.691544466365167,10.91942505351252
0.0001078124999999997,2.701617821185209,10.91605077938258
0.0001140624999999997,2.718406745885279,10.9093022311227
0.0001203124999999997,2.728480100705319,10.9093022311227
0.0001265624999999997,2.738553455525361,10.90592795699276
0.0001328124999999997,2.751984595285416,10.89917940873288
0.0001390624999999997,2.762057950105456,10.89917940873288
0.0001453124999999997,2.772131304925498,10.89580513460293
0.0001515624999999997,2.785562444685553,10.88905658634305
0.0001578124999999997,2.795635799505595,10.88568231221311
0.0001640624999999997,2.812424724205663,10.88568231221311
0.0001703124999999997,2.822498079025705,10.87893376395323
0.0001765624999999997,2.832571433845747,10.87555948982329
0.0001828124999999997,2.846002573605801,10.87555948982329
0.0001890624999999997,2.856075928425842,10.86543666743347
0.0001953124999999997,2.866149283245884,10.86543666743347
0.0002015624999999997,2.879580423005939,10.85531384504364
0.0002078124999999997,2.893011562765993,10.85868811917358
0.0002140624999999997,2.906442702526048,10.8519395709137
0.0002203124999999997,2.91651605734609,10.84519102265382
0.0002265624999999997,2.929947197106145,10.83844247439394
0.0002328124999999997,2.9433783368662,10.84181674852388
0.0002390624999999997,2.956809476626255,10.83844247439394
0.0002453124999999997,2.966882831446297,10.83169392613405
0.0002515624999999997,2.976956186266337,10.82831965200412
0.0002578124999999997,2.987029541086379,10.82831965200412
0.0002640624999999996,3.000460680846434,10.82157110374423
0.0002703124999999997,3.013891820606489,10.81482255548435
0.0002765624999999997,3.023965175426531,10.81482255548435
0.0002828124999999996,3.040754100126598,10.81144828135441
0.0002890624999999997,3.047469670006626,10.80807400722447
0.0002953124999999997,3.057543024826668,10.80132545896459
0.0003015624999999996,3.074331949526735,10.79795118483464
0.0003078124999999997,3.087763089286792,10.7945769107047
0.0003140624999999997,3.097836444106832,10.79120263657476
0.0003203124999999997,3.111267583866887,10.78782836244482
0.0003265624999999997,3.121340938686929,10.78445408831488
0.0003328124999999997,3.138129863386997,10.78107981418494
0.0003390624999999997,3.148203218207039,10.777705540055
0.0003453124999999996,3.158276573027081,10.77433126592506
0.0003515624999999997,3.171707712787136,10.77095699179512
0.0003578124999999997,3.181781067607176,10.76420844353524
0.0003640624999999996,3.195212207367231,10.75745989527535
0.0003703124999999997,3.205285562187273,10.75745989527535
0.0003765624999999997,3.215358917007315,10.75071134701547
0.0003828124999999997,3.22879005676737,10.74396279875559
0.0003890624999999997,3.242221196527424,10.74058852462565
0.0003953124999999997,3.255652336287479,10.74058852462565
0.0004015624999999997,3.262367906167507,10.73721425049571
0.0004078124999999996,3.275799045927561,10.73046570223583
0.0004140624999999997,3.292587970627631,10.72709142810588
0.0004203124999999997,3.299303540507658,10.72709142810588
0.0004265624999999996,3.309376895327699,10.71696860571606
0.0004328124999999997,3.329523604967783,10.71359433158612
0.0004390624999999997,3.33623917484781,10.71022005745618
0.0004453124999999997,3.34631252966785,10.7034715091963
0.0004515624999999997,3.359743669427905,10.70009723506636
0.0004578124999999997,3.376532594127974,10.69334868680647
0.0004640624999999997,3.383248164008002,10.69672296093642
0.0004703124999999996,3.396679303768057,10.68660013854659
0.0004765624999999997,3.410110443528112,10.68322586441665
0.0004828124999999997,3.420183798348154,10.67985159028671
0.0004890624999999997,3.433614938108208,10.67647731615677
0.0004953124999999998,3.447046077868263,10.67310304202683
0.0005015624999999997,3.457119432688305,10.66635449376695
0.0005078124999999997,3.467192787508345,10.662980219637
0.0005140624999999998,3.477266142328387,10.65960594550706
0.0005203124999999997,3.494055067028455,10.65285739724718
0.0005265624999999997,3.504128421848497,10.64948312311724
0.0005328124999999998,3.514201776668539,10.6461088489873
0.0005390624999999997,3.530990701368607,10.63936030072742
0.0005453124999999997,3.541064056188649,10.63261175246754
0.0005515624999999998,3.551137411008689,10.63261175246754
0.0005578124999999997,3.564568550768744,10.6292374783376
0.0005640624999999997,3.577999690528801,10.61911465594777
0.0005703124999999997,3.588073045348841,10.61911465594777
0.0005765624999999997,3.598146400168883,10.61574038181783
0.0005828124999999997,3.611577539928938,10.61236610768789
0.0005890624999999997,3.625008679688992,10.60561755942801
0.0005953124999999997,3.635082034509034,10.59886901116813
0.0006015624999999997,3.648513174269089,10.59549473703818
0.0006078124999999997,3.65858652908913,10.59212046290824
0.0006140624999999997,3.668659883909172,10.5887461887783
0.0006203124999999998,3.682091023669226,10.58199764051842
0.0006265624999999997,3.698879948369296,10.57862336638848
0.0006328124999999997,3.708953303189336,10.5718748181286
0.0006390624999999998,3.719026658009378,10.56850054399866
0.0006453124999999997,3.732457797769433,10.56512626986872
0.0006515624999999997,3.745888937529488,10.56512626986872
0.0006578124999999998,3.75596229234953,10.55500344747889
0.0006640624999999997,3.76603564716957,10.54825489921901
0.0006703124999999997,3.782824571869639,10.54825489921901
0.0006765624999999998,3.789540141749667,10.54150635095913
0.0006828124999999997,3.802971281509722,10.53475780269925
0.0006890624999999997,3.816402421269776,10.53138352856931
0.0006953124999999998,3.829833561029831,10.53138352856931
0.0007015624999999997,3.839906915849873,10.52463498030942
0.0007078124999999997,3.849980270669914,10.51788643204954
0.0007140624999999997,3.863411410429968,10.5145121579196
0.0007203124999999997,3.87348476525001,10.50776360965972
0.0007265624999999997,3.886915905010065,10.50101506139984
0.0007328124999999997,3.896989259830107,10.50101506139984
0.0007390624999999997,3.913778184530175,10.49426651313996
0.0007453124999999998,3.920493754410202,10.49089223901001
0.0007515624999999997,3.933924894170257,10.48414369075013
0.0007578124999999997,3.947356033930314,10.47739514249025
0.0007640624999999998,3.960787173690369,10.47402086836031
0.0007703124999999997,3.970860528510409,10.46727232010043
0.0007765624999999997,3.980933883330451,10.46052377184055
0.0007828124999999998,3.997722808030518,10.46052377184055
0.0007890624999999997,4.011153947790575,10.4571494977106
0.0007953124999999997,4.021227302610615,10.44702667532078
0.0008015624999999998,4.03465844237067,10.44365240119084
0.0008078124999999997,4.044731797190712,10.44365240119084
0.0008140624999999997,4.061520721890782,10.43352957880102
0.0008203124999999998,4.071594076710822,10.43015530467108
0.0008265624999999997,4.078309646590849,10.43015530467108
0.0008328124999999997,4.091740786350904,10.42340675641119
0.0008390624999999997,4.105171926110959,10.41328393402137
0.0008453124999999997,4.111887495990986,10.40653538576149
0.0008515624999999997,4.128676420691056,10.40316111163155
0.0008578124999999997,4.142107560451111,10.40316111163155
0.0008640624999999997,4.155538700211165,10.39303828924172
0.0008703124999999997,4.165612055031207,10.38628974098184
0.0008765624999999997,4.175685409851248,10.3829154668519
0.0008828124999999997,4.192474334551317,10.37954119272196
0.0008890624999999998,4.202547689371359,10.37279264446208
0.0008953124999999997,4.212621044191399,10.36941837033214
0.0009015624999999997,4.226052183951454,10.36941837033214
0.0009078124999999998,4.239483323711509,10.35929554794231
0.0009140624999999997,4.249556678531551,10.35592127381237
0.0009203124999999997,4.262987818291606,10.34917272555249
0.0009265624999999998,4.273061173111648,10.34579845142255
0.0009328124999999997,4.286492312871703,10.33904990316267
0.0009390624999999997,4.296565667691743,10.33567562903273
0.0009453124999999998,4.306639022511785,10.33230135490279
0.0009515624999999997,4.32007016227184,10.32217853251296
0.0009578124999999997,4.333501302031895,10.31880425838302
0.0009640624999999998,4.343574656851937,10.31542998425308
0.0009703124999999997,4.353648011671977,10.3086814359932
0.0009765624999999997,4.363721366492019,10.30193288773332
0.0009828124999999995,4.377152506252074,10.29518433947344
0.0009890624999999997,4.393941430952143,10.29181006534349
0.0009953124999999997,4.404014785772183,10.28506151708361
0.0010015625,4.414088140592225,10.27831296882373
0.0010078125,4.42751928035228,10.27493869469379
0.0010140625,4.437592635172322,10.27156442056385
0.0010203125,4.451023774932377,10.26481587230397
0.0010265625,4.464454914692432,10.26144159817402
0.0010328125,4.477886054452487,10.25469304991414
0.0010390625,4.491317194212542,10.2513187757842
0.0010453125,4.501390549032584,10.24119595339438
0.0010515625,4.514821688792638,10.23782167926444
0.0010578125,4.524895043612679,10.23107313100456
0.0010640625,4.531610613492706,10.22769885687461
0.0010703125,4.548399538192776,10.22095030861473
0.0010765625,4.558472893012818,10.21420176035485
0.0010828125,4.568546247832858,10.21082748622491
0.0010890625,4.585335172532927,10.20070466383509
0.0010953125,4.595408527352967,10.1939561155752
0.0011015625,4.605481882173009,10.19058184144526
0.0011078125,4.615555236993051,10.18720756731532
0.0011140625,4.632344161693119,10.1770847449255
0.0011203125,4.642417516513161,10.17371047079556
0.0011265625,4.655848656273216,10.17033619666562
0.0011328125,4.665922011093256,10.16358764840573
0.0011390625,4.682710935793326,10.15683910014585
0.0011453125,4.689426505673353,10.15346482601591
0.0011515625,4.702857645433408,10.15009055188597
0.0011578125,4.71293100025345,10.13996772949615
0.0011640625,4.726362140013505,10.13659345536621
0.0011703125,4.733077709893532,10.12984490710632
0.0011765625,4.749866634593602,10.12309635884644
0.0011828125,4.763297774353656,10.1197220847165
0.0011890625,4.773371129173697,10.10959926232668
0.0011953125,4.786802268933751,10.10622498819674
0.0012015625,4.800233408693808,10.09947643993686
0.0012078125,4.810306763513848,10.09272789167697
0.0012140625,4.82038011833389,10.08935361754703
0.0012203125,4.837169043033958,10.08260506928715
0.0012265625,4.847242397854,10.07585652102727
0.0012328125,4.85731575267404,10.06910797276739
0.0012390625,4.870746892434097,10.06573369863744
0.0012453125,4.884178032194152,10.05898515037756
0.0012515625,4.897609171954207,10.05223660211768
0.0012578125,4.907682526774247,10.04211377972786
0.0012640625,4.921113666534303,10.04211377972786
0.0012703125,4.927829236414331,10.03536523146798
0.0012765625,4.937902591234371,10.02524240907815
0.0012828125,4.951333730994426,10.02186813494821
0.0012890625,4.964764870754481,10.01511958668833
0.0012953125,4.978196010514536,10.00837103842845
0.0013015625,4.988269365334578,10.00162249016857
0.0013078125,5.001700505094632,9.994873941908685
0.0013140625,5.011773859914674,9.988125393648803
0.0013203125,5.028562784614742,9.984751119518862
0.0013265625,5.038636139434784,9.974628297129039
0.0013328125,5.048709494254826,9.971254022999098
0.0013390625,5.062140634014881,9.967879748869157
0.0013453125,5.075571773774936,9.957756926479334
0.0013515625,5.089002913534991,9.951008378219452
0.0013578125,5.095718483415018,9.947634104089509
0.0013640625,5.109149623175073,9.940885555829627
0.0013703125,5.119222977995115,9.934137007569745
0.0013765625,5.13265411775517,9.927388459309864
0.0013828125,5.146085257515224,9.924014185179924
0.0013890625,5.156158612335265,9.9138913627901
0.0013953125,5.169589752095321,9.910517088660161
0.0014015625,5.183020891855376,9.903768540400279
0.0014078125,5.193094246675416,9.897019992140395
0.0014140625,5.203167601495458,9.890271443880513
0.0014203125,5.219956526195526,9.883522895620631
0.0014265625,5.233387665955583,9.88014862149069
0.0014328125,5.24010323583561,9.870025799100867
0.0014390625,5.253534375595665,9.863277250840985
0.0014453125,5.26696551535572,9.859902976711044
0.0014515625,5.27703887017576,9.853154428451163
0.0014578125,5.290470009935817,9.846405880191281
0.0014640625,5.303901149695871,9.836283057801456
0.0014703125,5.313974504515912,9.829534509541574
0.0014765625,5.327405644275967,9.826160235411635
0.0014828125,5.337478999096009,9.81603741302181
0.0014890625,5.347552353916049,9.809288864761928
0.0014953125,5.360983493676105,9.805914590631989
0.0015015625,5.37441463343616,9.795791768242164
0.0015078125,5.3844879882562,9.792417494112225
0.0015140625,5.40127691295627,9.782294671722401
0.0015203125,5.407992482836297,9.77892039759246
0.0015265625,5.421423622596352,9.768797575202637
0.0015328125,5.431496977416394,9.762049026942755
0.0015390625,5.448285902116462,9.755300478682873
0.0015453125,5.458359256936504,9.748551930422991
0.0015515625,5.468432611756544,9.741803382163109
0.0015578125,5.481863751516601,9.735054833903227
0.0015640625,5.495294891276655,9.731680559773285
0.0015703125,5.505368246096696,9.724932011513403
0.0015765625,5.515441600916738,9.714809189123581
0.0015828125,5.528872740676793,9.7080606408637
0.0015890625,5.542303880436847,9.704686366733757
0.0015953125,5.552377235256889,9.694563544343936
0.0016015625,5.565808375016944,9.687814996084054
0.0016078125,5.575881729836984,9.681066447824172
0.0016140625,5.585955084657027,9.674317899564288
0.0016203125,5.602744009357096,9.660820803044524
0.0016265625,5.612817364177136,9.657446528914583
0.0016328125,5.622890718997178,9.654072254784642
0.0016390625,5.636321858757233,9.64394943239482
0.0016453125,5.649752998517288,9.633826610004997
0.0016515625,5.65982635333733,9.630452335875056
0.0016578125,5.673257493097385,9.623703787615174
0.0016640625,5.68668863285744,9.61020669109541
0.0016703125,5.69676198767748,9.606832416965467
0.0016765625,5.706835342497522,9.600083868705585
0.0016828125,5.723624267197591,9.593335320445703
0.0016890625,5.733697622017631,9.586586772185822
0.0016953125,5.747128761777686,9.57983822392594
0.0017015625,5.753844331657714,9.569715401536119
0.0017078125,5.770633256357783,9.562966853276235
0.0017140625,5.780706611177825,9.552844030886412
0.0017203125,5.790779965997865,9.54609548262653
0.0017265625,5.800853320817907,9.542721208496589
0.0017328125,5.817642245517975,9.529224111976825
0.0017390625,5.827715600338017,9.525849837846884
0.0017453125,5.837788955158057,9.515727015457061
0.0017515625,5.851220094918114,9.51235274132712
0.0017578125,5.864651234678169,9.505604193067239
0.0017640625,5.878082374438224,9.495481370677414
0.0017703125,5.888155729258264,9.492107096547475
0.0017765625,5.904944653958333,9.48198427415765
0.0017828125,5.911660223838361,9.471861451767829
0.0017890625,5.925091363598415,9.465112903507947
0.0017953125,5.93852250335847,9.458364355248065
0.0018015625,5.951953643118525,9.448241532858241
0.0018078125,5.958669212998553,9.438118710468418
0.0018140625,5.972100352758609,9.438118710468418
0.0018203125,5.985531492518664,9.427995888078595
0.0018265625,5.998962632278719,9.417873065688772
0.0018328125,6.012393772038774,9.407750243298949
0.0018390625,6.022467126858814,9.404375969169008
0.0018453125,6.035898266618869,9.394253146779185
0.0018515625,6.045971621438913,9.387504598519303
0.0018578125,6.056044976258953,9.377381776129479
0.0018640625,6.069476116019008,9.374007501999539
0.0018703125,6.082907255779062,9.360510405479776
0.0018765625,6.092980610599103,9.357136131349833
0.0018828125,6.106411750359158,9.350387583089951
0.0018890625,6.119842890119212,9.340264760700128
0.0018953125,6.129916244939256,9.333516212440246
0.0019015625,6.143347384699311,9.320019115920482
0.0019078125,6.156778524459366,9.316644841790541
0.0019140625,6.166851879279406,9.306522019400719
0.0019203125,6.180283019039461,9.296399197010896
0.0019265625,6.190356373859501,9.289650648751014
0.0019328125,6.200429728679545,9.286276374621071
0.0019390625,6.210503083499585,9.272779278101307
0.0019453125,6.22393422325964,9.266030729841425
0.0019515625,6.23400757807968,9.259282181581543
0.0019578125,6.25079650277975,9.252533633321661
0.0019640625,6.264227642539804,9.239036536801898
0.0019703125,6.270943212419834,9.235662262671958
0.0019765625,6.284374352179888,9.228913714412075
0.0019828125,6.297805491939943,9.218790892022252
0.0019890625,6.307878846759984,9.205293795502488
0.0019953125,6.321309986520038,9.195170973112665
0.0020015625,6.334741126280093,9.188422424852783
0.0020078125,6.348172266040148,9.17829960246296
0.0020140625,6.358245620860192,9.171551054203078
0.0020203125,6.368318975680232,9.164802505943197
0.0020265625,6.381750115440287,9.158053957683315
0.0020328125,6.395181255200342,9.144556861163551
0.0020390625,6.405254610020382,9.137808312903669
0.0020453125,6.418685749780437,9.131059764643787
0.0020515625,6.425401319660466,9.120936942253962
0.0020578125,6.438832459420521,9.110814119864139
0.0020640625,6.452263599180576,9.104065571604258
0.0020703125,6.465694738940631,9.097317023344376
0.0020765625,6.4824836636407,9.087194200954553
0.0020828125,6.489199233520726,9.080445652694671
0.0020890625,6.499272588340769,9.070322830304848
0.0020953125,6.512703728100824,9.063574282044964
0.0021015625,6.526134867860879,9.053451459655143
0.0021078125,6.536208222680919,9.043328637265319
0.0021140625,6.54628157750096,9.036580089005437
0.0021203125,6.559712717261014,9.026457266615616
0.0021265625,6.573143857021069,9.016334444225791
0.0021328125,6.586574996781128,9.006211621835968
0.0021390625,6.600006136541182,9.002837347706027
0.0021453125,6.610079491361223,8.989340251186263
0.0021515625,6.620152846181263,8.97921742879644
0.0021578125,6.633583985941318,8.975843154666499
0.0021640625,6.643657340761361,8.965720332276677
0.0021703125,6.657088480521416,8.952223235756911
0.0021765625,6.670519620281471,8.945474687497029
0.0021828125,6.683950760041526,8.935351865107208
0.0021890625,6.690666329921552,8.928603316847326
0.0021953125,6.704097469681606,8.915106220327562
0.0022015625,6.717528609441661,8.911731946197619
0.0022078125,6.727601964261705,8.901609123807798
0.0022140625,6.737675319081745,8.888112027288033
0.0022203125,6.754464243781815,8.87798920489821
0.0022265625,6.76789538354187,8.871240656638328
0.0022328125,6.77796873836191,8.861117834248505
0.0022390625,6.78804209318195,8.850995011858682
0.0022453125,6.798115448001994,8.840872189468858
0.0022515625,6.811546587762049,8.834123641208976
0.0022578125,6.821619942582089,8.824000818819155
0.0022640625,6.835051082342144,8.81387799642933
0.0022703125,6.851840007042213,8.807129448169448
0.0022765625,6.861913361862253,8.797006625779627
0.0022828125,6.871986716682294,8.786883803389802
0.0022890625,6.885417856442352,8.776760980999979
0.0022953125,6.892133426322378,8.770012432740097
0.0023015625,6.908922351022447,8.759889610350275
0.0023078125,6.918995705842487,8.746392513830511
0.0023140625,6.932426845602542,8.736269691440688
0.0023203125,6.942500200422582,8.729521143180804
0.0023265625,6.952573555242626,8.71602404666104
0.0023328125,6.966004695002681,8.705901224271219
0.0023390625,6.979435834762736,8.695778401881395
0.0023453125,6.992866974522791,8.689029853621513
0.0023515625,7.006298114282846,8.672158482971808
0.0023578125,7.016371469102886,8.665409934711926
0.0023640625,7.02644482392293,8.658661386452044
0.0023703125,7.039875963682984,8.648538564062221
0.0023765625,7.053307103443039,8.635041467542457
0.0023828125,7.063380458263079,8.624918645152635
0.0023890625,7.07345381308312,8.621544371022694
0.0023953125,7.090242737783189,8.60804727450293
0.0024015625,7.096958307663218,8.597924452113105
0.0024078125,7.110389447423273,8.587801629723284
0.0024140625,7.123820587183328,8.581053081463402
0.0024203125,7.133893942003368,8.567555984943638
0.0024265625,7.147325081763423,8.557433162553814
0.0024328125,7.164114006463493,8.547310340163991
0.0024390625,7.174187361283533,8.540561791904109
0.0024453125,7.184260716103573,8.527064695384345
0.0024515625,7.197691855863631,8.520316147124463
0.0024578125,7.207765210683672,8.51019332473464
0.0024640625,7.221196350443726,8.500070502344816
0.0024703125,7.227911920323752,8.486573405825052
0.0024765625,7.244700845023822,8.47982485756517
0.0024828125,7.254774199843865,8.469702035175349
0.0024890625,7.271563124543931,8.456204938655585
0.0024953125,7.27827869442396,8.44608211626576
0.0025015625,7.29506761912403,8.435959293875937
0.0025078125,7.301783189004055,8.425836471486114
0.0025140625,7.31521432876411,8.412339374966351
0.0025203125,7.325287683584154,8.402216552576528
0.0025265625,7.338718823344209,8.395468004316644
0.0025328125,7.348792178164249,8.385345181926823
0.0025390625,7.362223317924304,8.371848085407059
0.0025453125,7.375654457684359,8.361725263017235
0.0025515625,7.385727812504399,8.351602440627413
0.0025578125,7.395801167324443,8.341479618237589
0.0025640625,7.409232307084498,8.327982521717825
0.0025703125,7.422663446844552,8.314485425198061
0.0025765625,7.436094586604607,8.307736876938179
0.0025828125,7.449525726364662,8.294239780418415
0.0025890625,7.459599081184702,8.284116958028591
0.0025953125,7.466314651064732,8.277368409768709
0.0026015625,7.483103575764797,8.263871313248945
0.0026078125,7.496534715524852,8.250374216729181
0.0026140625,7.506608070344896,8.24025139433936
0.0026203125,7.520039210104951,8.230128571949535
0.0026265625,7.530112564924991,8.220005749559713
0.0026328125,7.543543704685046,8.206508653039949
0.0026390625,7.556974844445101,8.196385830650126
0.0026453125,7.567048199265145,8.186263008260303
0.0026515625,7.580479339025199,8.17614018587048
0.0026578125,7.59055269384524,8.162643089350716
0.0026640625,7.60062604866528,8.155894541090834
0.0026703125,7.614057188425335,8.142397444571071
0.0026765625,7.62748832818539,8.132274622181246
0.0026828125,7.637561683005433,8.118777525661482
0.0026890625,7.650992822765488,8.108654703271659
0.0026953125,7.664423962525543,8.095157606751895
0.0027015625,7.677855102285598,8.085034784362072
0.0027078125,7.687928457105638,8.07491196197225
0.0027140625,7.698001811925678,8.064789139582427
0.0027203125,7.711432951685733,8.04791776893272
0.0027265625,7.724864091445788,8.037794946542899
0.0027328125,7.738295231205843,8.027672124153074
0.0027390625,7.745010801085872,8.014175027633311
0.0027453125,7.758441940845927,8.000677931113547
0.0027515625,7.771873080605982,7.993929382853665
0.0027578125,7.781946435426022,7.980432286333901
0.0027640625,7.792019790246066,7.970309463944078
0.0027703125,7.805450930006121,7.953438093294373
0.0027765625,7.815524284826161,7.94331527090455
0.0027828125,7.83231320952623,7.929818174384786
0.0027890625,7.84238656434627,7.923069626124904
0.0027953125,7.852459919166311,7.906198255475199
0.0028015625,7.865891058926366,7.899449707215317
0.0028078125,7.879322198686424,7.885952610695552
0.0028140625,7.88603776856645,7.869081240045848
0.0028203125,7.902826693266519,7.862332691785966
0.0028265625,7.912900048086559,7.845461321136261
0.0028328125,7.922973402906599,7.835338498746437
0.0028390625,7.939762327606669,7.821841402226673
0.0028453125,7.949835682426713,7.81171857983685
0.0028515625,7.963266822186768,7.798221483317087
0.0028578125,7.973340177006808,7.784724386797322
0.0028640625,7.986771316766863,7.771227290277558
0.0028703125,8.000202456526917,7.764478742017676
0.0028765625,8.010275811346958,7.750981645497912
0.0028828125,8.023706951107012,7.737484548978149
0.0028890625,8.030422520987042,7.727361726588325
0.0028953125,8.040495875807082,7.717238904198502
0.0029015625,8.057284800507151,7.700367533548797
0.0029078125,8.074073725207221,7.690244711158974
0.0029140625,8.077431510147235,7.680121888769151
0.0029203125,8.094220434847301,7.666624792249387
0.0029265625,8.107651574607356,7.653127695729623
0.0029328125,8.1177249294274,7.639630599209859
